ID,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
416,0.055123242,50,3.31479774,0,0.652311496,6.530253026,15.36281665,2.786011205,11,666,18.55186774,99.73376889,18.41755645,49.35653813
417,0.870560842,80,6.805578568,0,0.804468174,6.888223389,56.56763081,2.962816074,5,711,18.61424573,229.9767328,8.473521151,50
418,0.155487422,0,19.16717911,0,0.619530278,6.475206717,73.34635949,4.748109545,2,187,15.50948763,396.9,9.005039293,50
419,0.557193123,12.5,7.294174605,0,0.38,6.866381248,67.09160888,1.649481153,10,711,18.5920211,281.2330133,11.24234235,50
420,0.146756897,0,6.479041381,0,0.54542319,6.022697737,39.16306886,1.552484582,16,711,16.92178447,396.9,14.65590254,50
421,1.604636915,100,7.456715231,0,0.555976335,5.762741847,59.96736106,4.159859574,23,711,15.93410122,380.9366811,17.89857476,45.78930921
422,1.112276717,0,7.124113791,0,0.662345081,6.834588401,94.19528838,5.492398446,13,330,18.47580869,396.9,17.94109372,50
423,0.100383545,80,15.95785348,0,0.572177236,7.089161807,98.17318229,1.513498449,8,711,18.25141401,232.8949746,7.453870294,50
424,0.434258692,12.5,11.71316773,0,0.70037067,5.660003082,35.01729355,5.701658191,9,666,20.26372512,392.8727315,15.66709527,48.51550015
425,0.293596513,12.5,5.092127671,0,0.597000474,5.896838632,38.45391291,3.383027169,11,279,16.60586959,351.0472843,10.06603422,50
426,0.699323296,0,6.12078525,0,0.737055768,6.1857415,91.30241356,5.731072406,11,330,19.01737496,285.130535,2.126803094,50
427,0.042514582,0,7.647789801,0,0.49735049,7.433877223,98.65416152,3.205569672,23,187,15.04891459,284.4915267,38,39.63980971
428,0.308282642,0,8.671824809,0,0.567321216,6.694194819,86.98344842,0.940692513,16,279,17.89531751,377.7007602,10.18391551,50
429,0.481961706,0,4.223690704,0,0.649196984,5.373139219,77.62813335,3.077188357,10,279,19.52009124,396.9,10.52874049,43.12662129
430,0.01639978,0,5.654059046,0,0.481336712,6.234912046,52.13572396,5.641059539,24,279,19.7056467,362.7872617,7.331193499,50
431,0.032715372,25,16.95597604,1,0.455198464,6.127884871,91.53680722,2.123630216,12,711,19.72063435,365.6189969,8.718997164,48.28016149
432,0.011712734,0,16.3241524,1,0.474477748,5.478711311,86.63515309,2.734688446,6,711,20.26962675,311.6370092,14.68456014,46.23059054
433,0.097950973,0,6.224874397,0,0.460094126,6.226645658,92.7819983,3.040230236,12,330,17.51926237,317.6710906,37.00629356,39.15084082
434,0.320155234,100,5.813841939,0,0.612707431,6.096973792,57.74983148,0.778990101,10,711,19.59059596,284.8851974,14.63463233,46.3805762
435,0.82104978,50,11.75209794,0,0.38,6.046857233,43.13008521,7.657409856,18,711,22,309.8072497,13.54290257,46.58582855
436,0.14791962,80,1.647128506,0,0.38,6.014833043,91.52228218,2.11554436,18,711,17.47230817,396.9,33.78998261,38.08918811
437,0.955365446,100,15.39600104,0,0.773529579,7.329975484,84.99357552,4.275357464,4,330,21.53643563,396.9,12.00546643,49.26917237
438,0.025832504,0,5.040415465,1,0.462988393,6.045407819,81.20668512,3.179263073,9,330,20.4282405,240.895319,16.65465301,49.43383012
439,0.01752619,0,10.49535415,0,0.574001782,6.334769739,91.68838557,6.226469808,7,666,17.91408845,275.4242625,9.459863567,50
440,0.126608296,25,1.941269747,0,0.38,6.258864701,55.48407188,4.067497971,18,666,18.0976739,292.3537798,38,31.83620795
441,0.214569526,12.5,11.97629554,0,0.561294912,5.946488205,89.81073541,2.952162239,8,666,18.76048519,351.1726456,30.84905581,34.64714882
442,0.13012839,0,10.80622456,1,0.4637192,6.355653313,53.86161787,2.123875432,11,666,20.30436299,203.8330947,15.00236084,50
443,0.011322872,50,10.10447449,0,0.38,6.345745417,47.25347719,4.947712511,7,279,19.38579619,277.0194587,12.940139,48.92926617
444,0.121609031,0,3.770025467,0,0.710430453,6.355829569,62.79526097,1.301190153,9,279,17.45500529,230.9120823,16.13347532,50
445,0.028286704,0,5.602369292,0,0.691907887,5.698536801,40.12569614,4.585711209,8,666,13.9194834,393.4438742,15.13440234,44.21269918
446,0.302282599,0,9.27162887,0,0.537117425,6.155712845,96.20902902,1.916455956,3,666,19.97878271,354.2995802,6.500689192,50
447,0.210118819,0,4.833141497,0,0.669930284,6.832225313,96.30849726,6.209881608,17,187,14.248505,314.9081752,31.4878095,43.6836068
448,0.04381164,0,4.680581815,1,0.778395123,6.174128358,31.5896508,3.598977478,2,279,15.49484464,260.2417675,14.34953205,50
449,0.07304787,0,14.67516252,0,0.640489112,6.413247339,85.66209078,4.581662319,15,187,17.61455017,316.3142229,38,40.20690327
450,0.037966305,50,1.217856481,0,0.607561569,6.416925901,95.54241116,3.45905146,14,187,15.82902708,305.6130175,21.1806796,49.98445134
451,0.125529446,0,15.03930052,0,0.573873964,6.592176592,31.5510334,1.382386637,18,711,19.19856254,396.9,3.623165205,50
452,0.425781398,0,3.76440371,0,0.627939684,6.691055641,75.87271685,2.158978986,16,330,17.84838596,396.9,7.621901887,50
453,0.041466423,50,11.34978741,0,0.506329673,6.178094573,38.12886121,4.64687369,20,279,20.22750816,294.1455787,4.537457967,50
454,0.247797306,100,9.666387111,0,0.516803696,5.662065288,94.1040258,3.608628953,22,666,14.96302143,372.032776,7.56529368,50
455,0.071625141,50,3.640867607,0,0.604106965,5.44689927,32.70616765,5.992417696,4,666,17.04382502,396.9,6.170864833,48.64488614
456,0.052264004,50,4.943001598,0,0.493136216,7.012380489,94.87357724,4.061844909,20,330,18.50923863,294.117709,19.13540902,49.06883818
457,0.119023249,12.5,12.63207069,0,0.506104039,6.839175314,77.87505827,2.047560439,6,279,18.59400189,228.0429226,13.60379496,50
458,0.039074282,0,6.691969293,0,0.5500224,6.754555279,6.060937962,2.229924952,6,666,20.02688009,193.4858746,25.64436735,46.69486886
459,0.069642577,0,22.42625042,0,0.688072906,6.86784247,83.95460806,3.495438019,11,666,16.48790512,396.9,16.07299043,50
460,0.032146443,0,5.295978935,0,0.41408035,6.186910811,90.57440114,1.043914894,17,711,17.47037737,339.6133233,14.23657787,50
461,1.429993873,0,5.081996271,0,0.64110142,5.862586508,92.83211376,7.665432552,24,187,19.61616925,383.5105962,38,29.62681411
462,0.141185064,0,3.037102893,0,0.64501557,5.613714813,78.88335531,4.140735248,3,666,13.66316637,304.7443988,18.79693041,45.6755705
463,0.058444914,25,4.656593037,0,0.644297441,5.537455002,75.19292212,6.131977542,13,279,19.34685755,241.6211984,15.66913869,43.62680712
464,0.174955415,0,7.55015964,0,0.453190434,7.148511082,86.67750158,1.506362839,22,330,20.18068695,258.6016249,9.854571389,50
465,0.118268992,0,20.96531689,0,0.38,5.954798601,66.37343402,6.185962302,3,711,15.56594641,234.9658339,8.12098856,50
466,0.103813058,0,4.886285842,0,0.617164057,7.038401348,85.03892441,10.13251394,16,279,17.80694951,396.9,26.10953599,49.71877782
467,0.282804351,12.5,1.075832236,0,0.572504654,6.169179919,68.6966596,1.715253396,15,711,21.7838516,396.9,25.18925712,36.3934454
468,0.335883553,0,5.606778488,0,0.670525196,5.826631154,28.46863386,4.88271246,11,187,19.95162226,360.3892006,38,32.39315637
469,0.071604212,50,8.406592772,0,0.465935581,5.533944642,91.49018255,3.321960007,18,666,19.483339,218.8802825,21.9188491,46.26168698
470,0.067814321,0,15.11956017,1,0.641214205,5.88829195,66.82696217,1.533853315,15,279,20.68011049,396.9,12.9894605,50
471,0.097289711,0,8.716070981,0,0.676529453,7.292767148,94.64336805,4.247973246,5,330,22,396.9,22.3450801,50
472,0.008545885,0,6.41109762,0,0.538562833,5.541052944,63.73965621,5.036954343,16,187,18.54077495,396.9,15.67112173,44.72246576
473,0.021966663,50,5.226121223,0,0.60003154,7.781722775,86.36232739,2.458218065,16,187,17.60418419,354.3490746,27.63909015,50
474,0.697850153,0,11.97588022,0,0.595835975,5.711574801,4.953451888,5.947424449,17,711,20.6747845,335.6621165,36.62016687,30.94611831
475,0.974297341,12.5,7.97795849,0,0.451423657,6.824964979,81.99118618,1.442847074,9,187,18.0876031,353.6178648,14.86287053,50
476,0.100374885,0,12.06120401,0,0.613731592,6.198324094,85.29606081,1.572429581,23,279,16.45835895,396.9,38,32.60270449
477,0.270324647,0,3.162130779,0,0.744699801,6.075608292,45.4308937,3.554799626,3,711,17.31185424,396.9,33.54904374,36.74444502
478,0.196616566,50,5.68866236,0,0.552664472,5.410005456,97.19527886,3.362526544,20,187,19.18712508,321.896113,16.62006339,49.34167856
479,5.444777923,25,10.64498455,0,0.38,6.231124912,52.93996665,2.320338907,13,330,17.51088923,319.6067099,24.59260935,40.45000063
480,0.518658242,12.5,2.355522922,0,0.467532816,5.489199803,39.87418723,4.976850285,22,279,17.67505446,313.1657506,19.75285686,43.62427349
481,0.116077047,50,3.705146699,0,0.38,5.12289603,65.55163993,4.329478765,3,330,16.23990521,260.1184303,16.66309503,44.88389942
482,0.042995985,50,7.241335364,0,0.704831335,6.383719075,74.59577346,5.099127953,7,330,21.65780634,396.9,38,32.45440057
483,0.019688204,25,14.06562931,0,0.641692636,5.855203825,77.69339535,3.121868755,6,711,17.74622122,285.308039,22.43366375,43.00842253
484,0.172761433,50,16.47501544,0,0.489835687,7.479043961,82.38242711,4.487474781,9,666,16.93467586,396.9,9.92859506,50
485,0.054605488,12.5,3.962599699,0,0.38,7.000015201,31.24886441,2.656939372,12,711,17.16872983,296.8100849,8.874821246,50
486,0.024558323,12.5,8.968089421,0,0.450004605,7.488202527,30.63247796,9.271167773,15,279,20.26555714,313.5726267,9.095154942,50
487,0.062294169,12.5,15.44041509,0,0.473406764,5.823381967,42.546737,2.211624061,21,279,19.76103687,346.6368502,22.05860335,44.13729253
488,0.03696227,25,12.0269141,1,0.563128912,6.395296418,53.3736956,9.512899453,20,711,17.39591965,396.9,13.39781718,50
489,1.024874291,0,8.526767849,0,0.559091121,4.465530328,99.88729634,3.378541047,3,666,18.57108868,333.4106268,20.08505949,46.4889103
490,0.389834772,50,9.526323303,0,0.710971837,6.102738334,74.97122654,1.669033231,10,711,19.10874973,253.3323294,28.84214746,41.50469407
491,0.134046682,50,4.154504096,0,0.466869417,6.368948844,47.38600308,6.580032439,1,279,16.95102248,358.7364011,38,31.81811041
492,0.799261555,0,6.029137094,0,0.38,6.407833654,94.84917897,3.53583929,19,666,15.11062987,287.2328663,13.58431828,45.21194125
493,0.148501825,50,7.256689295,0,0.411162583,6.270342113,80.48799369,5.081274161,19,279,19.63308232,396.9,7.0629982,50
494,0.048144853,0,6.886835826,0,0.547237017,6.3466148,20.68990696,6.12223949,23,666,17.07278484,333.3450503,38,32.53305993
495,0.841767773,0,6.470582271,0,0.462558632,4.400730156,84.11233771,3.931329945,23,666,19.46876637,296.2147902,6.860219969,50
496,0.258384124,25,3.693287405,0,0.514958975,6.479355285,28.75335604,2.469163866,13,711,19.20625861,396.9,6.700236173,50
497,0.038980437,0,15.48187458,0,0.49551597,6.638407924,90.26954434,5.407877511,12,711,18.62274306,396.9,38,34.58577707
498,0.107699923,50,7.869417749,0,0.668828614,7.236617782,86.05652983,3.321371346,1,711,17.56252027,275.3935556,31.17881684,42.19010849
499,0.047323802,50,6.929828063,0,0.479564118,6.558116641,52.52546897,4.67827246,19,666,17.10535791,285.0268205,21.99695874,50
500,0.025748995,0,2.878538578,0,0.504718951,6.208484053,64.08713924,1.131036776,24,666,15.99548171,396.9,15.95939049,50
501,0.411236443,0,10.21060072,0,0.63607403,7.073459346,87.66627629,4.151587779,16,279,17.1475545,360.9563434,14.24602029,50
502,1.338165931,0,4.708401008,0,0.482202171,4.649866043,67.40964101,2.412605026,23,330,19.75139303,396.9,11.12844435,44.39095992
503,0.025266368,12.5,4.860077315,1,0.600785485,5.939536029,90.43162843,7.588658413,23,711,21.57521663,296.6964566,13.87618547,50
504,0.265952671,100,5.837980594,0,0.589778231,5.763933014,30.2497124,4.533723987,15,279,21.25241855,396.9,15.9834014,49.88895014
505,0.061990689,12.5,11.66710009,0,0.567011903,6.27583474,47.03292566,3.743155128,16,279,18.81993064,153.315761,7.208998698,50
506,0.075429981,0,9.720218058,0,0.413872434,4.760915031,87.59249623,4.234033127,11,187,21.57404693,342.9457899,10.0529175,44.98209299
